,Individual_Age,index,Age,Year,Sex,People,no_csum,norm,norm_pop,people_per_hundred,grouped_age,month
56,56,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,10
57,57,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,10
58,58,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,10
59,59,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,10
60,60,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,10
61,61,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,10
62,62,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,10
63,63,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,10
64,64,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,10
65,65,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,10
66,66,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,10
67,67,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,10
68,68,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,10
69,69,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,10
70,70,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,10
71,71,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,10
72,72,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,10
73,73,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,10
74,74,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,10
75,75,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,10
76,76,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,10
77,77,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,10
78,78,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,10
79,79,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,10
80,80,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,10
81,81,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,10
82,82,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,10
83,83,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,10
84,84,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,10
85,85,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,10
86,86,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,10
87,87,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,10
88,88,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,10
89,89,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,10
90,90,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,10
91,91,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,10
92,92,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,10
93,93,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,10
94,94,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,10
0,0,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,11
1,1,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,11
2,2,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,11
3,3,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,11
4,4,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,11
5,5,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,11
6,6,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,11
7,7,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,11
8,8,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,11
9,9,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,11
10,10,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,11
11,11,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,11
12,12,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,11
13,13,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,11
14,14,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,11
15,15,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,11
16,16,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,11
17,17,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,11
18,18,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,11
19,19,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,11
20,20,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,11
21,21,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,11
22,22,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,11
23,23,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,11
24,24,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,11
25,25,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,11
26,26,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,11
27,27,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,11
28,28,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,11
29,29,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,11
30,30,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,11
31,31,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,11
32,32,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,11
33,33,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,11
34,34,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,11
35,35,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,11
36,36,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,11
37,37,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,11
38,38,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,11
39,39,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,11
40,40,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,11
41,41,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,11
42,42,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,11
43,43,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,11
44,44,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,11
45,45,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,11
46,46,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,11
47,47,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,11
48,48,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,11
49,49,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,11
50,50,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,11
51,51,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,11
52,52,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,11
53,53,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,11
54,54,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,11
55,55,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,11
56,56,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,11
57,57,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,11
58,58,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,11
59,59,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,11
60,60,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,11
61,61,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,11
62,62,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,11
63,63,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,11
64,64,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,11
65,65,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,11
66,66,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,11
67,67,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,11
68,68,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,11
69,69,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,11
70,70,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,11
71,71,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,11
72,72,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,11
73,73,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,11
74,74,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,11
75,75,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,11
76,76,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,11
77,77,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,11
78,78,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,11
79,79,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,11
80,80,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,11
81,81,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,11
82,82,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,11
83,83,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,11
84,84,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,11
85,85,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,11
86,86,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,11
87,87,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,11
88,88,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,11
89,89,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,11
90,90,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,11
91,91,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,11
92,92,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,11
93,93,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,11
94,94,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,11
0,0,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,12
1,1,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,12
2,2,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,12
3,3,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,12
4,4,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,12
5,5,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,12
6,6,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,12
7,7,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,12
8,8,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,12
9,9,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,12
10,10,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,12
11,11,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,12
12,12,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,12
13,13,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,12
14,14,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,12
15,15,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,12
16,16,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,12
17,17,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,12
18,18,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,12
19,19,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,12
20,20,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,12
21,21,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,12
22,22,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,12
23,23,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,12
24,24,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,12
25,25,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,12
26,26,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,12
27,27,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,12
28,28,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,12
29,29,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,12
30,30,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,12
31,31,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,12
32,32,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,12
33,33,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,12
34,34,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,12
35,35,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,12
36,36,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,12
37,37,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,12
38,38,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,12
39,39,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,12
40,40,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,12
41,41,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,12
42,42,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,12
43,43,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,12
44,44,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,12
45,45,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,12
46,46,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,12
47,47,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,12
48,48,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,12
49,49,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,12
50,50,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,12
51,51,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,12
52,52,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,12
53,53,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,12
54,54,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,12
55,55,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,12
56,56,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,12
57,57,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,12
58,58,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,12
59,59,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,12
60,60,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,12
61,61,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,12
62,62,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,12
63,63,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,12
64,64,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,12
65,65,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,12
66,66,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,12
67,67,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,12
68,68,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,12
69,69,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,12
70,70,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,12
71,71,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,12
72,72,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,12
73,73,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,12
74,74,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,12
75,75,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,12
76,76,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,12
77,77,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,12
78,78,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,12
79,79,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,12
80,80,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,12
81,81,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,12
82,82,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,12
83,83,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,12
84,84,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,12
85,85,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,12
86,86,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,12
87,87,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,12
88,88,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,12
89,89,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,12
90,90,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,12
91,91,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,12
92,92,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,12
93,93,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,12
94,94,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,12
